OID,ROADNUM,TRAFAUTH,TRAFCODE,ROAD,YEARMONTH,STATUS,Shape_Length
-1,RS02,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,375.634368788384336
-1,YT01,נתיבי ישראל,10101.000000000000000,90,202207.000000000000000,קיים,573.283777445734472
-1,2501,נתיבי ישראל,10101.000000000000000,2501,202207.000000000000000,קיים,119.249689621290543
-1,GO01,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,1358.534011491242154
-1,2582,נתיבי ישראל,10101.000000000000000,2582,202207.000000000000000,קיים,2625.725805425483941
-1,9888,נתיבי ישראל,10101.000000000000000,9888,202207.000000000000000,קיים,4013.061491204939102
-1,SY08,נתיבי ישראל,10101.000000000000000,40,202207.000000000000000,קיים,335.020718273050591
-1,SA04,נתיבי ישראל,10101.000000000000000,25,202207.000000000000000,קיים,880.863479719624820
-1,HD01,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,435.091989908273376
-1,RI06,נתיבי ישראל,10101.000000000000000,471,202207.000000000000000,קיים,219.135680660052770
-1,8835,נתיבי ישראל,10101.000000000000000,8835,202207.000000000000000,קיים,132.892925602943762
-1,1126,נתיבי ישראל,10101.000000000000000,1126,202207.000000000000000,קיים,585.852960530601649
-1,HE01,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,1161.717907338144641
-1,QE11,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,469.714969556481776
-1,RH01,נתיבי ישראל,10101.000000000000000,40,202207.000000000000000,קיים,142.180360164844814
-1,6661,נתיבי ישראל,10101.000000000000000,6661,202207.000000000000000,קיים,517.070353073106844
-1,978,נתיבי ישראל,10101.000000000000000,978,202207.000000000000000,קיים,21190.576438430500275
-1,AM03,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,642.046107345426663
-1,7173,נתיבי ישראל,10101.000000000000000,7173,202207.000000000000000,קיים,84.657796422887230
-1,SH02,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,306.498989522260217
-1,MS03,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,530.343052131644413
-1,5714,נתיבי ישראל,10101.000000000000000,5714,202207.000000000000000,קיים,2526.317510094222598
-1,3711,נתיבי ישראל,10101.000000000000000,3711,202207.000000000000000,קיים,803.631497335482891
-1,3825,נתיבי ישראל,10101.000000000000000,3825,202207.000000000000000,קיים,3946.851918142431714
-1,YO02,נתיבי ישראל,10101.000000000000000,35,202207.000000000000000,קיים,162.951790766650618
-1,3421,נתיבי ישראל,10101.000000000000000,3421,202207.000000000000000,קיים,3591.392887960551889
-1,491,נתיבי ישראל,10101.000000000000000,491,202207.000000000000000,קיים,555.632782652176957
-1,71,נתיבי ישראל,10101.000000000000000,71,202207.000000000000000,קיים,30204.836204418661509
-1,5614,נתיבי ישראל,10101.000000000000000,5614,202207.000000000000000,קיים,3604.491444026518366
-1,79,נתיבי ישראל,10101.000000000000000,79,202207.000000000000000,קיים,7339.532042368247858
-1,977,נתיבי ישראל,10101.000000000000000,977,202207.000000000000000,קיים,7237.706858836614629
-1,3251,נתיבי ישראל,10101.000000000000000,3251,202207.000000000000000,קיים,830.974115009968386
-1,4553,נתיבי ישראל,10101.000000000000000,4553,202207.000000000000000,קיים,1984.669022780212799
-1,3832,נתיבי ישראל,10101.000000000000000,3832,202207.000000000000000,קיים,1121.073348153053757
-1,OM02,נתיבי ישראל,10101.000000000000000,60,202207.000000000000000,קיים,383.728692803726062
-1,SG03,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,1443.370367509520065
-1,MU01,נתיבי ישראל,10101.000000000000000,31,202207.000000000000000,קיים,974.114862555434684
-1,MG05,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,66.245410630503471
-1,BR05,נתיבי ישראל,10101.000000000000000,41,202207.000000000000000,קיים,881.262276401426107
-1,EA03,נתיבי ישראל,10101.000000000000000,31,202207.000000000000000,קיים,209.081417977818802
-1,7277,נתיבי ישראל,10101.000000000000000,7277,202207.000000000000000,קיים,342.325357296347022
-1,SG04,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,768.615370578969305
-1,GN08,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,2147.494464649179463
-1,8990,נתיבי ישראל,10101.000000000000000,8990,202207.000000000000000,קיים,3496.100354706388771
-1,2118,נתיבי ישראל,10101.000000000000000,2118,202207.000000000000000,קיים,733.330791984813231
-1,8863,נתיבי ישראל,10101.000000000000000,8863,202207.000000000000000,קיים,1073.915963402635725
-1,LD01,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,960.232289110705551
-1,8860,נתיבי ישראל,10101.000000000000000,8860,202207.000000000000000,קיים,493.584073020303720
-1,3618,נתיבי ישראל,10101.000000000000000,3618,202207.000000000000000,קיים,210.535014018526539
-1,4243,נתיבי ישראל,10101.000000000000000,4243,202207.000000000000000,קיים,937.475820038761412
-1,EE02,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,726.075407960861639
-1,3953,נתיבי ישראל,10101.000000000000000,3953,202207.000000000000000,קיים,1897.550391754167549
-1,227,נתיבי ישראל,10101.000000000000000,227,202207.000000000000000,קיים,31509.644624886896054
-1,3583,נתיבי ישראל,10101.000000000000000,3583,202207.000000000000000,קיים,2145.540527286526867
-1,SA03,נתיבי ישראל,10101.000000000000000,25,202207.000000000000000,קיים,669.585310955870796
-1,8690,נתיבי ישראל,10101.000000000000000,8690,202207.000000000000000,קיים,2071.689735738922536
-1,NA03,נתיבי ישראל,10101.000000000000000,3,202207.000000000000000,קיים,176.671244035059743
-1,NG01,נתיבי ישראל,10101.000000000000000,71,202207.000000000000000,קיים,121.730448328927778
-1,HH06,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,232.370948029400466
-1,2357,נתיבי ישראל,10101.000000000000000,2357,202207.000000000000000,קיים,3800.004643489036880
-1,352,נתיבי ישראל,10101.000000000000000,352,202207.000000000000000,קיים,12809.328602096296891
-1,EE03,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,525.930031870099242
-1,NG02,נתיבי ישראל,10101.000000000000000,71,202207.000000000000000,קיים,296.837609951233105
-1,3957,נתיבי ישראל,10101.000000000000000,3957,202207.000000000000000,קיים,622.381241745242960
-1,8696,נתיבי ישראל,10101.000000000000000,8696,202207.000000000000000,קיים,108.578941703212820
-1,BD03,נתיבי ישראל,10101.000000000000000,44,202207.000000000000000,קיים,184.278185957458192
-1,8655,נתיבי ישראל,10101.000000000000000,8655,202207.000000000000000,קיים,1901.587464398131260
-1,8275,נתיבי ישראל,10101.000000000000000,8275,202207.000000000000000,קיים,329.721423833880351
-1,90,נתיבי ישראל,10101.000000000000000,90,202207.000000000000000,קיים,12045.205919533174892
-1,3401,נתיבי ישראל,10101.000000000000000,3401,202207.000000000000000,קיים,588.381908435537412
-1,KS04,נתיבי ישראל,10101.000000000000000,31,202207.000000000000000,קיים,2327.481503085000895
-1,SP01,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,861.559398502716817
-1,2933,נתיבי ישראל,10101.000000000000000,2933,202207.000000000000000,קיים,92.180986519160300
-1,5535,נתיבי ישראל,10101.000000000000000,5535,202207.000000000000000,קיים,642.433106286727025
-1,3414,נתיבי ישראל,10101.000000000000000,3414,202207.000000000000000,קיים,116.839431901041252
-1,RA02,נתיבי ישראל,10101.000000000000000,6,202207.000000000000000,קיים,522.568823841136464
-1,AD03,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,664.802195532500718
-1,MZ02,נתיבי ישראל,10101.000000000000000,38,202207.000000000000000,קיים,312.315172739168815
-1,7162,נתיבי ישראל,10101.000000000000000,7162,202207.000000000000000,קיים,170.899657623294559
-1,TL03,נתיבי ישראל,10101.000000000000000,79,202207.000000000000000,קיים,332.436172245093417
-1,4831,נתיבי ישראל,10101.000000000000000,4831,202207.000000000000000,קיים,579.638685879121226
-1,NF02,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,218.478934097308723
-1,3695,נתיבי ישראל,10101.000000000000000,3695,202207.000000000000000,קיים,659.687692249779616
-1,SK03,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,404.965862225608703
-1,3534,נתיבי ישראל,10101.000000000000000,3534,202207.000000000000000,קיים,196.810453817476571
-1,BI01,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,1376.261420679266621
-1,9781,נתיבי ישראל,10101.000000000000000,9781,202207.000000000000000,קיים,561.561369664869744
-1,4431,נתיבי ישראל,10101.000000000000000,4431,202207.000000000000000,קיים,990.119966066213465
-1,2418,נתיבי ישראל,10101.000000000000000,2418,202207.000000000000000,קיים,82.591536888845425
-1,40,נתיבי ישראל,10101.000000000000000,40,202207.000000000000000,קיים,157419.153895640658448
-1,MH02,נתיבי ישראל,10101.000000000000000,20,202207.000000000000000,קיים,305.177257268955998
-1,5234,נתיבי ישראל,10101.000000000000000,5234,202207.000000000000000,קיים,611.119576108597585
-1,RH06,נתיבי ישראל,10101.000000000000000,40,202207.000000000000000,קיים,586.889927799864722
-1,BT01,נתיבי ישראל,10101.000000000000000,71,202207.000000000000000,קיים,418.656458918953547
-1,4,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,22293.277825091361592
-1,MU02,נתיבי ישראל,10101.000000000000000,31,202207.000000000000000,קיים,196.158006859180517
-1,443,נתיבי ישראל,10101.000000000000000,443,202207.000000000000000,קיים,12436.233160188688998
-1,EP01,נתיבי ישראל,10101.000000000000000,90,202207.000000000000000,קיים,661.775432395857820
-1,LK01,נתיבי ישראל,10101.000000000000000,6,202207.000000000000000,קיים,516.714243298981387
-1,HE04,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,309.048440445147889
-1,KH02,נתיבי ישראל,10101.000000000000000,85,202207.000000000000000,קיים,450.080668462369943
-1,2938,נתיבי ישראל,10101.000000000000000,2938,202207.000000000000000,קיים,320.292793931679114
-1,LD03,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,1070.918051912201008
-1,2312,נתיבי ישראל,10101.000000000000000,2312,202207.000000000000000,קיים,67.520103917273076
-1,8837,נתיבי ישראל,10101.000000000000000,8837,202207.000000000000000,קיים,898.196177619009973
-1,5722,נתיבי ישראל,10101.000000000000000,5722,202207.000000000000000,קיים,1647.862798694257890
-1,2231,נתיבי ישראל,10101.000000000000000,2231,202207.000000000000000,קיים,267.471245158896522
-1,DR08,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,977.786432551311805
-1,BL02,נתיבי ישראל,10101.000000000000000,22,202207.000000000000000,קיים,400.623440440188688
-1,LR02,נתיבי ישראל,10101.000000000000000,44,202207.000000000000000,קיים,650.140299125843057
-1,3877,נתיבי ישראל,10101.000000000000000,3877,202207.000000000000000,קיים,4722.185372197751349
-1,541,נתיבי ישראל,10101.000000000000000,541,202207.000000000000000,קיים,255.159156538992278
-1,RD01,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,1080.830542307542601
-1,BF04,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,333.372461650966159
-1,8861,נתיבי ישראל,10101.000000000000000,8861,202207.000000000000000,קיים,1145.098041353772942
-1,8541,נתיבי ישראל,10101.000000000000000,8541,202207.000000000000000,קיים,4745.797561836236127
-1,NV03,נתיבי ישראל,10101.000000000000000,31,202207.000000000000000,קיים,597.261065170954112
-1,3633,נתיבי ישראל,10101.000000000000000,3633,202207.000000000000000,קיים,3224.476196636947407
-1,3867,נתיבי ישראל,10101.000000000000000,3867,202207.000000000000000,קיים,201.268779208332148
-1,8925,נתיבי ישראל,10101.000000000000000,8925,202207.000000000000000,קיים,4698.976928612902157
-1,3866,נתיבי ישראל,10101.000000000000000,3866,202207.000000000000000,קיים,10455.263430468467050
-1,4556,נתיבי ישראל,10101.000000000000000,4556,202207.000000000000000,קיים,455.101352089716329
-1,4550,נתיבי ישראל,10101.000000000000000,4550,202207.000000000000000,קיים,220.054827048530882
-1,4404,נתיבי ישראל,10101.000000000000000,4404,202207.000000000000000,קיים,7697.353003025949874
-1,NA04,נתיבי ישראל,10101.000000000000000,3,202207.000000000000000,קיים,633.504128505265726
-1,YR04,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,578.897485931509095
-1,334,נתיבי ישראל,10101.000000000000000,334,202207.000000000000000,קיים,16767.756071116364183
-1,8831,נתיבי ישראל,10101.000000000000000,8831,202207.000000000000000,קיים,31.822670930033862
-1,3833,נתיבי ישראל,10101.000000000000000,3833,202207.000000000000000,קיים,268.319973787436140
-1,RS06,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,52.269508902239380
-1,8534,נתיבי ישראל,10101.000000000000000,8534,202207.000000000000000,קיים,1169.807603271129210
-1,6688,נתיבי ישראל,10101.000000000000000,6688,202207.000000000000000,קיים,4482.666093108021414
-1,3821,נתיבי ישראל,10101.000000000000000,3821,202207.000000000000000,קיים,207.838849125783639
-1,3112,נתיבי ישראל,10101.000000000000000,3112,202207.000000000000000,קיים,4494.443650204958431
-1,90,נתיבי ישראל,10101.000000000000000,90,202207.000000000000000,קיים,206.154951680515524
-1,OM01,נתיבי ישראל,10101.000000000000000,60,202207.000000000000000,קיים,385.946326998391442
-1,AD02,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,783.134523283625867
-1,3835,נתיבי ישראל,10101.000000000000000,3835,202207.000000000000000,קיים,4364.979718908031828
-1,3544,נתיבי ישראל,10101.000000000000000,3544,202207.000000000000000,קיים,2143.177404815180125
-1,9088,נתיבי ישראל,10101.000000000000000,9088,202207.000000000000000,קיים,7944.988860136126277
-1,4301,נתיבי ישראל,10101.000000000000000,4301,202207.000000000000000,קיים,730.103579115291495
-1,KN04,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,432.449506332553028
-1,DV02,נתיבי ישראל,10101.000000000000000,6,202207.000000000000000,קיים,321.337994280543967
-1,2543,נתיבי ישראל,10101.000000000000000,2543,202207.000000000000000,קיים,344.366429564139764
-1,MR02,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,1109.322520880623642
-1,GO03,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,1165.868157178981619
-1,NE04,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,725.488783927414943
-1,DB05,נתיבי ישראל,10101.000000000000000,38,202207.000000000000000,קיים,263.769742310802712
-1,4613,נתיבי ישראל,10101.000000000000000,4613,202207.000000000000000,קיים,1277.305465603375069
-1,GO02,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,589.834100364745495
-1,46,נתיבי ישראל,10101.000000000000000,46,202207.000000000000000,קיים,3679.237407090073248
-1,1093,נתיבי ישראל,10101.000000000000000,1093,202207.000000000000000,קיים,400.917908874060743
-1,SH04,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,184.127635542443528
-1,2358,נתיבי ישראל,10101.000000000000000,2358,202207.000000000000000,קיים,67.059875798652740
-1,RS01,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,381.258744475146727
-1,3631,נתיבי ישראל,10101.000000000000000,3631,202207.000000000000000,קיים,1360.043663118743552
-1,2209,נתיבי ישראל,10101.000000000000000,2209,202207.000000000000000,קיים,447.875207209485723
-1,9970,נתיבי ישראל,10101.000000000000000,9970,202207.000000000000000,קיים,5362.851044015143088
-1,2321,נתיבי ישראל,10101.000000000000000,2321,202207.000000000000000,קיים,402.657691351152437
-1,4111,נתיבי ישראל,10101.000000000000000,4111,202207.000000000000000,קיים,3429.797492369770680
-1,YT04,נתיבי ישראל,10101.000000000000000,90,202207.000000000000000,קיים,105.536036339476681
-1,HT03,נתיבי ישראל,10101.000000000000000,22,202207.000000000000000,קיים,740.296558186347966
-1,RS05,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,515.116074077707253
-1,GL02,נתיבי ישראל,10101.000000000000000,79,202207.000000000000000,קיים,441.501898689834604
-1,NF01,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,288.660565722457363
-1,5710,נתיבי ישראל,10101.000000000000000,5710,202207.000000000000000,קיים,4032.979510216254766
-1,8865,נתיבי ישראל,10101.000000000000000,8865,202207.000000000000000,קיים,2114.707519735784444
-1,UN07,נתיבי ישראל,10101.000000000000000,471,202207.000000000000000,קיים,311.231763821723234
-1,9898,נתיבי ישראל,10101.000000000000000,9898,202207.000000000000000,קיים,1715.876323878090489
-1,KH03,נתיבי ישראל,10101.000000000000000,85,202207.000000000000000,קיים,1166.103169660265394
-1,3500,נתיבי ישראל,10101.000000000000000,3500,202207.000000000000000,קיים,544.578655382004513
-1,8933,נתיבי ישראל,10101.000000000000000,8933,202207.000000000000000,קיים,2903.696067660703648
-1,8720,נתיבי ישראל,10101.000000000000000,8720,202207.000000000000000,קיים,89.967169801327259
-1,2039,נתיבי ישראל,10101.000000000000000,2039,202207.000000000000000,קיים,424.184984477529326
-1,SK08,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,744.953205304078551
-1,TS01,נתיבי ישראל,10101.000000000000000,22,202207.000000000000000,קיים,465.085499834329312
-1,QE08,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,190.403267533654741
-1,HS03,נתיבי ישראל,10101.000000000000000,2,202207.000000000000000,קיים,1100.500247972998977
-1,EP03,נתיבי ישראל,10101.000000000000000,90,202207.000000000000000,קיים,957.293454294046114
-1,UN01,נתיבי ישראל,10101.000000000000000,471,202207.000000000000000,קיים,1104.424158231680849
-1,KS05,נתיבי ישראל,10101.000000000000000,31,202207.000000000000000,קיים,249.143315226817180
-1,869,נתיבי ישראל,10101.000000000000000,869,202207.000000000000000,קיים,16106.746223902782731
-1,5504,נתיבי ישראל,10101.000000000000000,5504,202207.000000000000000,קיים,2951.802650123471722
-1,GS01,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,180.754289798258327
-1,SG01,נתיבי ישראל,10101.000000000000000,1,202207.000000000000000,קיים,1308.101493499602611
-1,HV03,נתיבי ישראל,10101.000000000000000,2,202207.000000000000000,קיים,351.569692764899003
-1,GN07,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,800.755671812321907
-1,BN40,נתיבי ישראל,10101.000000000000000,6,202207.000000000000000,קיים,172.946388522229228
-1,6731,נתיבי ישראל,10101.000000000000000,6731,202207.000000000000000,קיים,966.031051274559672
-1,353,נתיבי ישראל,10101.000000000000000,353,202207.000000000000000,קיים,24415.059629102517647
-1,MR05,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,750.864738701251213
-1,LB02,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,543.584329669533531
-1,40,נתיבי ישראל,10101.000000000000000,40,202207.000000000000000,קיים,3822.264773769215026
-1,SK04,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,164.263068100982792
-1,383,נתיבי ישראל,10101.000000000000000,383,202207.000000000000000,קיים,18447.219647471927601
-1,3715,נתיבי ישראל,10101.000000000000000,3715,202207.000000000000000,קיים,679.077383876922227
-1,KS01,נתיבי ישראל,10101.000000000000000,31,202207.000000000000000,קיים,377.333293291074995
-1,GO11,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,541.398808259151565
-1,YN02,נתיבי ישראל,10101.000000000000000,2,202207.000000000000000,קיים,550.754192220652953
-1,424,נתיבי ישראל,10101.000000000000000,424,202207.000000000000000,קיים,9877.433018861056553
-1,3616,נתיבי ישראל,10101.000000000000000,3616,202207.000000000000000,קיים,509.454617065182788
-1,TS02,נתיבי ישראל,10101.000000000000000,22,202207.000000000000000,קיים,483.955222591216227
-1,SK07,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,386.121757064989424
-1,6692,נתיבי ישראל,10101.000000000000000,6692,202207.000000000000000,קיים,392.565081588837643
-1,HA03,נתיבי ישראל,10101.000000000000000,44,202207.000000000000000,קיים,1052.695229341526783
-1,7716,נתיבי ישראל,10101.000000000000000,7716,202207.000000000000000,קיים,83.978388559911878
-1,446,נתיבי ישראל,10101.000000000000000,446,202207.000000000000000,קיים,2450.417591708683631
-1,GE07,נתיבי ישראל,10101.000000000000000,7,202207.000000000000000,קיים,939.990755222788948
-1,5507,נתיבי ישראל,10101.000000000000000,5507,202207.000000000000000,קיים,575.114152963185461
-1,DR04,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,1470.076584426067939
-1,RI08,נתיבי ישראל,10101.000000000000000,471,202207.000000000000000,קיים,206.254502717690372
-1,2931,נתיבי ישראל,10101.000000000000000,2931,202207.000000000000000,קיים,286.468406344945379
-1,GS03,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,220.922262107532504
-1,5812,נתיבי ישראל,10101.000000000000000,5812,202207.000000000000000,קיים,951.475465853038827
-1,8078,נתיבי ישראל,10101.000000000000000,8078,202207.000000000000000,קיים,1176.756509893080874
-1,7181,נתיבי ישראל,10101.000000000000000,7181,202207.000000000000000,קיים,271.609384982770678
-1,RA03,נתיבי ישראל,10101.000000000000000,6,202207.000000000000000,קיים,433.027052449472762
-1,1123,נתיבי ישראל,10101.000000000000000,1123,202207.000000000000000,קיים,185.072987446100967
-1,HL01,נתיבי ישראל,10101.000000000000000,20,202207.000000000000000,קיים,341.283922008590196
-1,EM01,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,563.590565973714320
-1,RZ07,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,479.663416835570274
-1,4,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,27279.297451343903958
-1,3752,נתיבי ישראל,10101.000000000000000,3752,202207.000000000000000,קיים,2786.559806624716202
-1,YV02,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,799.331588669188363
-1,3836,נתיבי ישראל,10101.000000000000000,3836,202207.000000000000000,קיים,468.972083719317709
-1,7074,נתיבי ישראל,10101.000000000000000,7074,202207.000000000000000,קיים,49.857089164085380
-1,RD05,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,1404.638954757466308
-1,DR03,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,483.500200121737180
-1,RI07,נתיבי ישראל,10101.000000000000000,471,202207.000000000000000,קיים,244.415421448937707
-1,LM04,נתיבי ישראל,10101.000000000000000,6,202207.000000000000000,קיים,490.807293339978742
-1,3250,נתיבי ישראל,10101.000000000000000,3250,202207.000000000000000,קיים,39.298737199140646
-1,7589,נתיבי ישראל,10101.000000000000000,7589,202207.000000000000000,קיים,1801.970039363521209
-1,3347,נתיבי ישראל,10101.000000000000000,3347,202207.000000000000000,קיים,998.142397806155827
-1,6671,נתיבי ישראל,10101.000000000000000,6671,202207.000000000000000,קיים,279.575518671258465
-1,HT02,נתיבי ישראל,10101.000000000000000,22,202207.000000000000000,קיים,812.711939654508683
-1,40,נתיבי ישראל,10101.000000000000000,40,202207.000000000000000,קיים,1886.010515131927150
-1,90,נתיבי ישראל,10101.000000000000000,90,202207.000000000000000,קיים,4579.877832985436726
-1,8993,נתיבי ישראל,10101.000000000000000,8993,202207.000000000000000,קיים,22381.781835422822041
-1,423,נתיבי ישראל,10101.000000000000000,423,202207.000000000000000,קיים,1743.548784520794470
-1,SK02,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,540.363405861990259
-1,8999,נתיבי ישראל,10101.000000000000000,8999,202207.000000000000000,קיים,548.715548081971292
-1,GE04,נתיבי ישראל,10101.000000000000000,7,202207.000000000000000,קיים,496.229247075638057
-1,SI02,נתיבי ישראל,10101.000000000000000,38,202207.000000000000000,קיים,556.069081315781091
-1,806,נתיבי ישראל,10101.000000000000000,806,202207.000000000000000,קיים,3019.697344435028754
-1,989,נתיבי ישראל,10101.000000000000000,989,202207.000000000000000,קיים,2912.256347802121581
-1,7177,נתיבי ישראל,10101.000000000000000,7177,202207.000000000000000,קיים,231.111630947481615
-1,SA01,נתיבי ישראל,10101.000000000000000,25,202207.000000000000000,קיים,826.826616780311269
-1,4123,נתיבי ישראל,10101.000000000000000,4123,202207.000000000000000,קיים,1060.305842398279538
-1,8070,נתיבי ישראל,10101.000000000000000,8070,202207.000000000000000,קיים,1680.527271962120722
-1,7671,נתיבי ישראל,10101.000000000000000,7671,202207.000000000000000,קיים,650.623311038496809
-1,44,נתיבי ישראל,10101.000000000000000,44,202207.000000000000000,קיים,9782.528011214906655
-1,MG03,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,530.438008069774696
-1,3553,נתיבי ישראל,10101.000000000000000,3553,202207.000000000000000,קיים,2174.853612186823739
-1,RM03,נתיבי ישראל,10101.000000000000000,40,202207.000000000000000,קיים,468.842764294877611
-1,5511,נתיבי ישראל,10101.000000000000000,5511,202207.000000000000000,קיים,2508.154428415961320
-1,8655,נתיבי ישראל,10101.000000000000000,8655,202207.000000000000000,קיים,2399.286863910430384
-1,DR06,נתיבי ישראל,10101.000000000000000,4,202207.000000000000000,קיים,1302.490924594296985
-1,8061,נתיבי ישראל,10101.000000000000000,8061,202207.000000000000000,קיים,624.242851358910798
-1,406,נתיבי ישראל,10101.000000000000000,406,202207.000000000000000,קיים,2850.997959005702796
-1,9895,נתיבי ישראל,10101.000000000000000,9895,202207.000000000000000,קיים,809.097620425459922
-1,4315,נתיבי ישראל,10101.000000000000000,4315,202207.000000000000000,קיים,343.165555721154988
-1,3533,נתיבי ישראל,10101.000000000000000,3533,202207.000000000000000,קיים,2776.708675510627927
-1,325,נתיבי ישראל,10101.000000000000000,325,202207.000000000000000,קיים,10164.233310757874278
-1,HZ03,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,506.238162402510113
-1,SI01,נתיבי ישראל,10101.000000000000000,38,202207.000000000000000,קיים,263.298166178639292
-1,531,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,12002.273729588225251
-1,2424,נתיבי ישראל,10101.000000000000000,2424,202207.000000000000000,קיים,687.345782588612337
-1,3936,נתיבי ישראל,10101.000000000000000,3936,202207.000000000000000,קיים,1842.763760161598384
-1,MH03,נתיבי ישראל,10101.000000000000000,20,202207.000000000000000,קיים,379.995527169956461
-1,3540,נתיבי ישראל,10101.000000000000000,3540,202207.000000000000000,קיים,2970.827773068296665
-1,7688,נתיבי ישראל,10101.000000000000000,7688,202207.000000000000000,קיים,2398.630803028972878
-1,MG06,נתיבי ישראל,10101.000000000000000,531,202207.000000000000000,קיים,283.797331097650897
-1,3924,נתיבי ישראל,10101.000000000000000,3924,202207.000000000000000,קיים,2495.124554623454060
-1,GO08,נתיבי ישראל,10101.000000000000000,65,202207.000000000000000,קיים,863.644745752869198
-1,3632,נתיבי ישראל,10101.000000000000000,3632,202207.000000000000000,קיים,368.016336492458777
-1,YN03,נתיבי ישראל,10101.000000000000000,2,202207.000000000000000,קיים,651.187991090066134
-1,2325,נתיבי ישראל,10101.000000000000000,2325,202207.000000000000000,קיים,651.635038976653505
-1,3532,נתיבי ישראל,10101.000000000000000,3532,202207.000000000000000,קיים,97.179066802656877
-1,465,נתיבי ישראל,10101.000000000000000,465,202207.000000000000000,קיים,4305.740955582747119
-1,YR01,נתיבי ישראל,10101.000000000000000,5,202207.000000000000000,קיים,576.019899667442473
-1,7,נתיבי ישראל,10101.000000000000000,7,202207.000000000000000,קיים,11768.703076439940560
-1,443,נתיבי ישראל,10101.000000000000000,443,202207.000000000000000,קיים,2475.750566244925267
-1,3411,נתיבי ישראל,10101.000000000000000,3411,202207.000000000000000,קיים,4568.822742022082821
