n|rsc|org|tag|tagId
511|idg-platform|socialequality|לשוויון|--
511|idg-platform|socialequality|פלטפורמות|--
511|idg-platform|socialequality|פלטפורמות רוחביות|--
511|idg-platform|socialequality|קול|--
511|idg-platform|socialequality|קול קורא|--
511|idg-platform|socialequality|קורא|--
511|idg-platform|socialequality|רוחביות|--
511|idg-platform|socialequality|רשויות|--
511|idg-platform|socialequality|תקצוב|--
512|import_quotas|moital|יבוא|--
512|import_quotas|moital|כלכלה|--
512|import_quotas|moital|מוצרי מזון|--
512|import_quotas|moital|מכסות|--
513|ims_stat|ministry_of_transport|gis|--
513|ims_stat|ministry_of_transport|השרות המטאורולוגי|--
513|ims_stat|ministry_of_transport|חצב|--
513|ims_stat|ministry_of_transport|מגבלות בניה|--
513|ims_stat|ministry_of_transport|ממג|--
513|ims_stat|ministry_of_transport|תחנות|--
514|industrial|ministry_of_transport|GIS|--
514|industrial|ministry_of_transport|חצב|--
514|industrial|ministry_of_transport|ממג|--
514|industrial|ministry_of_transport|תעסוקה|--
514|industrial|ministry_of_transport|תעשיה|--
515|industrialareas|ministry_of_the_environment|סביבה|--
515|industrialareas|ministry_of_the_environment|תעשייה|--
516|industrial-zones-info|moital|איזורי תעשייה|--
516|industrial-zones-info|moital|כלכלה|--
516|industrial-zones-info|moital|תעשייה|--
518|installed-filters|ministry_of_the_environment|זיהום אויר|--
518|installed-filters|ministry_of_the_environment|כלי רכב|--
518|installed-filters|ministry_of_the_environment|סביבה|--
519|insurance|cma|אוצר וכלכלה|--
519|insurance|cma|ביטוח|--
519|insurance|cma|גופים מוסדיים|--
519|insurance|cma|דיווח חודשי|--
519|insurance|cma|דמי ניהול|--
519|insurance|cma|יתרת נכסים|--
519|insurance|cma|מדד|--
519|insurance|cma|רשות שוק ההון|--
519|insurance|cma|תשואה|--
520|interchange_areas|ministry_of_transport|gis|--
520|interchange_areas|ministry_of_transport|חצב|--
520|interchange_areas|ministry_of_transport|מחלפים|--
520|interchange_areas|ministry_of_transport|ממג|--
520|interchange_areas|ministry_of_transport|רמפות|--
520|interchange_areas|ministry_of_transport|שטחים כלואים|--
520|interchange_areas|ministry_of_transport|תשתית תחבורתית|--
521|intershiplabs|ministry-health|בריאות|--
521|intershiplabs|ministry-health|בריאות ורווחה|--
521|intershiplabs|ministry-health|התמחות|--
521|intershiplabs|ministry-health|מוסדות רפואיים|--
521|intershiplabs|ministry-health|מעבדות|--
521|intershiplabs|ministry-health|משרד הבריאות|--
522|ipc|ministry_of_justice|משרד המשפטים|--
522|ipc|ministry_of_justice|סיווגי IPC|--
528|israel-streets-synom|population_authority|אוכלוסיה|--
528|israel-streets-synom|population_authority|סינונימי|--
528|israel-streets-synom|population_authority|רחוב|--
528|israel-streets-synom|population_authority|רחובות|--
528|israel-streets-synom|population_authority|רחובות בישראל|--
530|items-appproved-by-personal-import|tikshoret|יבוא ציוד|--
530|items-appproved-by-personal-import|tikshoret|מכס|--
530|items-appproved-by-personal-import|tikshoret|מסלול|--
530|items-appproved-by-personal-import|tikshoret|משרד התקשורת|--
530|items-appproved-by-personal-import|tikshoret|ציוד אלחוטי|--
530|items-appproved-by-personal-import|tikshoret|ציוד קצה|--
532|itzumim|labor|משרד העבודה|--
532|itzumim|labor|עיצומים כספיים|--
533|ivf|ministry-health|בריאות|--
533|ivf|ministry-health|בריאות ורווחה|--
533|ivf|ministry-health|משרד הבריאות|--
534|ivflist|ministry-health|IVF|--
534|ivflist|ministry-health|הפריה חוץ גופי|--
535|jobmarketpulse|ies|אבטלה|--
535|jobmarketpulse|ies|אוכלוסיה|--
535|jobmarketpulse|ies|אוצר וכלכלה|--
535|jobmarketpulse|ies|דורשי עבודה|--
535|jobmarketpulse|ies|שוק עבודה|--
535|jobmarketpulse|ies|תעסוקה|--
537|jobseekersdata|ies|אבטלה|--
537|jobseekersdata|ies|אוכלוסיה|--
537|jobseekersdata|ies|אוצר וכלכלה|--
537|jobseekersdata|ies|אקדמאים|--
537|jobseekersdata|ies|גיל|--
537|jobseekersdata|ies|דורשי עבודה|--
537|jobseekersdata|ies|הבטחת הכנסה|--
537|jobseekersdata|ies|מפוטרים|--
537|jobseekersdata|ies|שנות לימוד|--
538|jordan_hury_water_quality|water_authority|water|--
538|jordan_hury_water_quality|water_authority|water quality|--
538|jordan_hury_water_quality|water_authority|איכות מים|--
538|jordan_hury_water_quality|water_authority|גשר הפקק|--
538|jordan_hury_water_quality|water_authority|מים|--
538|jordan_hury_water_quality|water_authority|נהר הירדן|--
538|jordan_hury_water_quality|water_authority|נתוני ניטור|--
538|jordan_hury_water_quality|water_authority|רשות המים|--
543|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|כלי רכב|--
543|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|משרד התחבורה|--
543|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|רכב|--
543|kamut_sgirot_hodshi_rechev_blikoddegem|ministry_of_transport|תחבורה|--
544|kavi-hof|israel_mapping_center|המרכז למיפוי ישראל|--
544|kavi-hof|israel_mapping_center|חוף|--
544|kavi-hof|israel_mapping_center|מיפוי|--
544|kavi-hof|israel_mapping_center|קו חוף|--
544|kavi-hof|israel_mapping_center|שמירה חופית|--
545|kav_ratzif_surveys|ministry_of_transport|ארצי|--
545|kav_ratzif_surveys|ministry_of_transport|משרד התחבורה|--
545|kav_ratzif_surveys|ministry_of_transport|רכבת|--
545|kav_ratzif_surveys|ministry_of_transport|תחבורה ציבורית|--
546|kindergarten|israel_mapping_center|המרכז למיפוי ישראל|--
546|kindergarten|israel_mapping_center|חינוך ותרבות|--
547|kindergartensmaaleadumim|maaleedumim|גני ילדים|--
547|kindergartensmaaleadumim|maaleedumim|גנים|--
547|kindergartensmaaleadumim|maaleedumim|גננות|--
547|kindergartensmaaleadumim|maaleedumim|הגיל הרך|--
547|kindergartensmaaleadumim|maaleedumim|חינוך|--
547|kindergartensmaaleadumim|maaleedumim|לימודים|--
548|kinneret_cl|water_authority|Kineret|--
548|kinneret_cl|water_authority|water|--
548|kinneret_cl|water_authority|כנרת|--
548|kinneret_cl|water_authority|מים|--
548|kinneret_cl|water_authority|רשות המים|--
549|kinuyeymakor|ministry_of_justice|כינויי מקור|--
549|kinuyeymakor|ministry_of_justice|משרד המשפטים|--
550|kiosk|cio|עמדות שירות|--
550|kiosk|cio|עמדות שירות ממשלתיות|--
550|kiosk|cio|עמדות שירות עצמי|--
550|kiosk|cio|שירות עצמי|--
551|kishuriyut_prj|ministry_of_transport|חצב|--
551|kishuriyut_prj|ministry_of_transport|מידע פרויקטלי|--
551|kishuriyut_prj|ministry_of_transport|עירוני|--
551|kishuriyut_prj|ministry_of_transport|תחבורה קלה|--
552|kitot|ministry_of_education|חינוך|--
552|kitot|ministry_of_education|חינוך ותרבות|--
552|kitot|ministry_of_education|כיתות|--
552|kitot|ministry_of_education|מוסדות|--
553|klitamaaleadumim|maaleedumim|ארצות מוצא|--
553|klitamaaleadumim|maaleedumim|חינוך|--
553|klitamaaleadumim|maaleedumim|עולים חדשים|--
553|klitamaaleadumim|maaleedumim|קהילה|--
554|kriahaziva|energy_and_water|אנרגיה ומים|--
554|kriahaziva|energy_and_water|חציבה|--
554|kriahaziva|energy_and_water|מחצבים|--
554|kriahaziva|energy_and_water|סביבה|--
556|labcorpus|cio|hebrew|--
556|labcorpus|cio|nlp|--
556|labcorpus|cio|עברית|--
556|labcorpus|cio|קורפוס|--
556|labcorpus|cio|שפה|--
557|labs-list|ministry-health|מעבדות מזון|--
558|legislation|ministry_of_the_environment|חוקים|--
558|legislation|ministry_of_the_environment|סביבה|--
558|legislation|ministry_of_the_environment|תקנות|--
559|level_discharge|water_authority|discharge|--
559|level_discharge|water_authority|volume|--
559|level_discharge|water_authority|water|--
559|level_discharge|water_authority|הידרומטריה|--
559|level_discharge|water_authority|מים|--
559|level_discharge|water_authority|נפח|--
559|level_discharge|water_authority|ספיקה|--
559|level_discharge|water_authority|רשות המים|--
559|level_discharge|water_authority|תחנה הידרומטרית|--
560|levelseparation|ministry_of_transport|GIS|--
560|levelseparation|ministry_of_transport|חצב|--
560|levelseparation|ministry_of_transport|משרד התחבורה|--
560|levelseparation|ministry_of_transport|רכבת ישראל|--
561|lic_consumers|water_authority|consumer|--
561|lic_consumers|water_authority|supplier|--
561|lic_consumers|water_authority|water|--
561|lic_consumers|water_authority|מים|--
561|lic_consumers|water_authority|מפיק|--
561|lic_consumers|water_authority|ספק|--
561|lic_consumers|water_authority|ספקי מים|--
561|lic_consumers|water_authority|צרכן|--
561|lic_consumers|water_authority|רשות המים|--
564|licensing_bus_system|ministry_of_transport|אוטובוס|--
564|licensing_bus_system|ministry_of_transport|אוטובוסים|--
564|licensing_bus_system|ministry_of_transport|משרד התחבורה|--
564|licensing_bus_system|ministry_of_transport|תחבורה|--
564|licensing_bus_system|ministry_of_transport|תחבורה ציבורית|--
566|lishkahebrew|ies|אוכלוסיה|--
566|lishkahebrew|ies|דרכי הגעה|--
566|lishkahebrew|ies|טלפון|--
566|lishkahebrew|ies|ישוב|--
566|lishkahebrew|ies|כתובת|--
566|lishkahebrew|ies|לשכה|--
566|lishkahebrew|ies|מענה טלפוני|--
566|lishkahebrew|ies|שעות פתיחה|--
566|lishkahebrew|ies|תעסוקה|--
567|lishkot-tayarut|ministry_of_tourism|חול|--
567|lishkot-tayarut|ministry_of_tourism|לשכות|--
567|lishkot-tayarut|ministry_of_tourism|משרד התיירות|--
567|lishkot-tayarut|ministry_of_tourism|תיירות|--
568|lishkot-tayarut-eng|ministry_of_tourism|אטרקציות תיירות|--
568|lishkot-tayarut-eng|ministry_of_tourism|לשכות תיירות|--
568|lishkot-tayarut-eng|ministry_of_tourism|משרד התיירות|--
568|lishkot-tayarut-eng|ministry_of_tourism|תיירות|--
574|local_council|interior_affairs|אוצר וכלכלה|--
574|local_council|interior_affairs|דוחות ביקורת|--
574|local_council|interior_affairs|מועצות|--
574|local_council|interior_affairs|מועצות אזוריות|--
574|local_council|interior_affairs|מועצות מקומיות|--
574|local_council|interior_affairs|רשויות מקומיות|--
578|lrt_line|ministry_of_transport|GIS|--
578|lrt_line|ministry_of_transport|הסעת המונים|--
578|lrt_line|ministry_of_transport|חצב|--
578|lrt_line|ministry_of_transport|ממג|--
578|lrt_line|ministry_of_transport|נתע|--
578|lrt_line|ministry_of_transport|רכבת קלה|--
578|lrt_line|ministry_of_transport|רקל|--
579|lrt_stat|ministry_of_transport|GIS|--
579|lrt_stat|ministry_of_transport|הסעת המונים|--
579|lrt_stat|ministry_of_transport|חצב|--
579|lrt_stat|ministry_of_transport|ממג|--
579|lrt_stat|ministry_of_transport|רכבת קלה|--
579|lrt_stat|ministry_of_transport|רקל|--
579|lrt_stat|ministry_of_transport|תחנות|--
581|maale|ministry_of_justice|בתי דין|--
581|maale|ministry_of_justice|השפעות קורונה|--
581|maale|ministry_of_justice|משפטים|--
582|maaleadumimpublicbuildings|maaleedumim|מבני קהילה|--
582|maaleadumimpublicbuildings|maaleedumim|מבנים עירוניים|--
582|maaleadumimpublicbuildings|maaleedumim|מיבני ציבור|--
582|maaleadumimpublicbuildings|maaleedumim|עירייה|--
583|mactzavot|maaleedumim|אזורי תעשייה|--
583|mactzavot|maaleedumim|מחצבות|--
584|madbirim|ministry_of_the_environment|אנשי מקצוע|--
584|madbirim|ministry_of_the_environment|הדברה|--
584|madbirim|ministry_of_the_environment|מדבירים|--
584|madbirim|ministry_of_the_environment|מזיקים|--
584|madbirim|ministry_of_the_environment|סביבה|--
585|maflasmultiannual|ministry_of_the_environment|הגנת הסביבה|--
585|maflasmultiannual|ministry_of_the_environment|פליטה|--
586|maflasmultiannualforzover|ministry_of_the_environment|הגנת הסביבה|--
586|maflasmultiannualforzover|ministry_of_the_environment|פליטה|--
587|mahirlair_city|ministry_of_transport|GIS|--
587|mahirlair_city|ministry_of_transport|אוטובוס|--
587|mahirlair_city|ministry_of_transport|מהיר לעיר|--
587|mahirlair_city|ministry_of_transport|ממג|--
587|mahirlair_city|ministry_of_transport|נתיבי העדפה|--
587|mahirlair_city|ministry_of_transport|עירוני|--
588|mahirlair_intercity|ministry_of_transport|GIS|--
588|mahirlair_intercity|ministry_of_transport|אוטובוס|--
588|mahirlair_intercity|ministry_of_transport|בינעירוני|--
588|mahirlair_intercity|ministry_of_transport|מהיר לעיר|--
588|mahirlair_intercity|ministry_of_transport|ממג|--
588|mahirlair_intercity|ministry_of_transport|נתיבי העדפה|--
589|mahozot|ministry_of_the_environment|סביבה|--
590|mamtziim_patents|ministry_of_justice|ממציאים לבקשות פטנט|--
590|mamtziim_patents|ministry_of_justice|משרד המשפטים|--
590|mamtziim_patents|ministry_of_justice|פטנטים|--
591|mandatory-standards|moital|כלכלה|--
591|mandatory-standards|moital|תקנים רשמיים|--
592|manpowerconstructors|labor|כוח אדם|--
592|manpowerconstructors|labor|מורשים|--
592|manpowerconstructors|labor|משרד העבודה|--
592|manpowerconstructors|labor|קבלני|--
592|manpowerconstructors|labor|קבלנים|--
593|manpowercrane|labor|משרד העבודה|--
593|manpowercrane|labor|עגורנאי צריח|--
593|manpowercrane|labor|רישוי|--
594|marks|ministry_of_justice|סמני מסחר כולל דמות|--
595|mashkonot|ministry_of_justice|משכונות|--
595|mashkonot|ministry_of_justice|משרד המשפטים|--
595|mashkonot|ministry_of_justice|רשם החברות|--
597|mataan_ashkelon|ministry_of_transport|2040|--
597|mataan_ashkelon|ministry_of_transport|gis|--
597|mataan_ashkelon|ministry_of_transport|אשקלון|--
597|mataan_ashkelon|ministry_of_transport|הסעת המונים|--
597|mataan_ashkelon|ministry_of_transport|חצב|--
597|mataan_ashkelon|ministry_of_transport|ממג|--
597|mataan_ashkelon|ministry_of_transport|מתען|--
597|mataan_ashkelon|ministry_of_transport|תחבורה ציבורית|--
597|mataan_ashkelon|ministry_of_transport|תחצ|--
599|matash|ministry_of_the_environment|אתרים סביבתיים|--
599|matash|ministry_of_the_environment|טיהור שפכים|--
599|matash|ministry_of_the_environment|סביבה|--
599|matash|ministry_of_the_environment|שפכים|--
600|maxdischarge_yearlyvolume|water_authority|discharge|--
600|maxdischarge_yearlyvolume|water_authority|volume|--
600|maxdischarge_yearlyvolume|water_authority|water|--
600|maxdischarge_yearlyvolume|water_authority|הידרומטריה|--
600|maxdischarge_yearlyvolume|water_authority|מים|--
600|maxdischarge_yearlyvolume|water_authority|נפח|--
600|maxdischarge_yearlyvolume|water_authority|ספיקה|--
600|maxdischarge_yearlyvolume|water_authority|רשות המים|--
600|maxdischarge_yearlyvolume|water_authority|תחנה הידרומטרית|--
601|max_min_longtermforecast|meteorological_service|השירות המטאורולוגי|--
602|mazon|rabanot|איכות מזון|--
602|mazon|rabanot|גוף כשרות|--
602|mazon|rabanot|חומרי גלם|--
602|mazon|rabanot|כשרות|--
602|mazon|rabanot|מוצר|--
602|mazon|rabanot|מוצרי מזון|--
602|mazon|rabanot|מזון|--
602|mazon|rabanot|מיובאים|--
602|mazon|rabanot|רבנות|--
603|mdn-status|ministry_of_exterior|מדינות|--
603|mdn-status|ministry_of_exterior|משרד החוץ|--
603|mdn-status|ministry_of_exterior|סטטוס יחסים|--
604|measlescoverage|ministry-health|בריאות|--
604|measlescoverage|ministry-health|חיסונים|--
604|measlescoverage|ministry-health|חצב|--
604|measlescoverage|ministry-health|מחלו|--
604|measlescoverage|ministry-health|מחלו זיהומיו|--
604|measlescoverage|ministry-health|משרד הבריאו|--
605|mechir-lamishtaken|ministry_of_housing|בינוי|--
605|mechir-lamishtaken|ministry_of_housing|דיור|--
605|mechir-lamishtaken|ministry_of_housing|דירה בהנחה|--
605|mechir-lamishtaken|ministry_of_housing|מחיר למשתכן|--
605|mechir-lamishtaken|ministry_of_housing|שיכון|--
606|medical-tourism-agent-list|ministry-health|תיירות מרפא|--
608|mehir_yevuan|ministry_of_transport|כלי רכב|--
608|mehir_yevuan|ministry_of_transport|משרד התחבורה|--
608|mehir_yevuan|ministry_of_transport|רכב|--
608|mehir_yevuan|ministry_of_transport|תחבורה|--
609|membership-in-liquidation|ministry_of_justice|משרד המשפטים|--
610|mentalhealthclinics|ministry-health|בריאות|--
610|mentalhealthclinics|ministry-health|בריאות הנפש|--
610|mentalhealthclinics|ministry-health|בריאות ורווחה|--
610|mentalhealthclinics|ministry-health|מוסדות רפואיים|--
610|mentalhealthclinics|ministry-health|מרפאות בריאות נפש|--
610|mentalhealthclinics|ministry-health|משרד הבריאות|--
612|meonotyommaaleadumim|maaleedumim|חינוך|--
612|meonotyommaaleadumim|maaleedumim|מעונות יום|--
612|meonotyommaaleadumim|maaleedumim|רווחה|--
613|merchav_tichnun|iplan|וועדות|--
613|merchav_tichnun|iplan|וועדות תכנון|--
613|merchav_tichnun|iplan|ועדה לתכנון ולבניה|--
613|merchav_tichnun|iplan|מרחב תכנון|--
613|merchav_tichnun|iplan|מרחבי תכנון|--
614|merhavironi|ministry_of_transport|GIS|--
614|merhavironi|ministry_of_transport|חצב|--
614|merhavironi|ministry_of_transport|ממג|--
614|merhavironi|ministry_of_transport|מרחבים עירוניים|--
614|merhavironi|ministry_of_transport|תחבורה ציבורית|--
615|metachnenim|ministry_of_housing|וועדות תכנון|--
615|metachnenim|ministry_of_housing|מאגר|--
615|metachnenim|ministry_of_housing|מודדים|--
615|metachnenim|ministry_of_housing|משרד השיכון|--
615|metachnenim|ministry_of_housing|מתכננים|--
616|metadata|meteorological_service|גשם|--
616|metadata|meteorological_service|הומוגני|--
616|metadata|meteorological_service|טמפרטורה|--
617|metavhim|ministry_of_justice|משרד המשפטים|--
617|metavhim|ministry_of_justice|מתווכים פעילים|--
618|metrofan|ministry_of_transport|gis|--
618|metrofan|ministry_of_transport|אופניים|--
618|metrofan|ministry_of_transport|חיפה|--
618|metrofan|ministry_of_transport|חצב|--
618|metrofan|ministry_of_transport|טירת הכרמל|--
618|metrofan|ministry_of_transport|ממג|--
618|metrofan|ministry_of_transport|נשר|--
618|metrofan|ministry_of_transport|קריות|--
618|metrofan|ministry_of_transport|רשת שבילים|--
618|metrofan|ministry_of_transport|תכנית אב|--
619|metro_line|ministry_of_transport|GIS|--
619|metro_line|ministry_of_transport|METRO|--
619|metro_line|ministry_of_transport|הסעת המונים|--
619|metro_line|ministry_of_transport|מטרו|--
619|metro_line|ministry_of_transport|מטרופולין תל אביב|--
619|metro_line|ministry_of_transport|ממג|--
619|metro_line|ministry_of_transport|קווים|--
620|metronit|ministry_of_transport|GIS|--
620|metronit|ministry_of_transport|חצב|--
620|metronit|ministry_of_transport|מטרונית|--
620|metronit|ministry_of_transport|ממג|--
620|metronit|ministry_of_transport|קווים|--
620|metronit|ministry_of_transport|תחבורה ציבורית|--
621|metro_stat|ministry_of_transport|GIS|--
621|metro_stat|ministry_of_transport|METRO|--
621|metro_stat|ministry_of_transport|מטרו|--
621|metro_stat|ministry_of_transport|מטרופולין תל אביב|--
621|metro_stat|ministry_of_transport|ממג|--
621|metro_stat|ministry_of_transport|תחנות|--
622|mevakshimpatents|ministry_of_justice|משפטים|--
623|mfaamanot|ministry_of_exterior|משרד החוץ|--
624|mfa_un|ministry_of_exterior|אום|--
626|mhamad-hahisha|socialequality|אישה|--
626|mhamad-hahisha|socialequality|מעמד|--
626|mhamad-hahisha|socialequality|מעמד האישה|--
626|mhamad-hahisha|socialequality|קול|--
626|mhamad-hahisha|socialequality|קול קורא|--
626|mhamad-hahisha|socialequality|קורא|--
626|mhamad-hahisha|socialequality|רשויות|--
633|mile_post|ministry_of_transport|GIS|--
633|mile_post|ministry_of_transport|MILEPOST|--
633|mile_post|ministry_of_transport|כביש|--
633|mile_post|ministry_of_transport|ממג|--
633|mile_post|ministry_of_transport|ציון דרך|--
635|mimshakim_2030|ministry_of_transport|2030|--
635|mimshakim_2030|ministry_of_transport|GIS|--
635|mimshakim_2030|ministry_of_transport|אגף תכנון|--
635|mimshakim_2030|ministry_of_transport|ממג|--
635|mimshakim_2030|ministry_of_transport|ממשקים|--
636|misgadim|interior_affairs|mosque|--
636|misgadim|interior_affairs|מסגד|--
636|misgadim|interior_affairs|מסגדים|--
637|mishmoret|ministry_of_justice|משמורת|--
637|mishmoret|ministry_of_justice|משרד המשפטים|--
638|mishtatef|cma|אוצר וכלכלה|--
638|mishtatef|cma|השקעות|--
638|mishtatef|cma|נייר ערך בודד|--
638|mishtatef|cma|ענפי מסחר|--
638|mishtatef|cma|רשימות נכסים|--
638|mishtatef|cma|רשימת נכס בודד|--
638|mishtatef|cma|שווי הוגן|--
638|mishtatef|cma|שווי שוק|--
639|misradei_hakirot|ministry_of_justice|חקירות|--
643|moadoniot|maaleedumim|גני ילדים|--
643|moadoniot|maaleedumim|חינוך|--
643|moadoniot|maaleedumim|מעדוניות|--
645|modedim|israel_mapping_center|המרכז למיפוי ישראל|--
645|modedim|israel_mapping_center|מדידות|--
645|modedim|israel_mapping_center|מודדים|--
646|mohalim-list|rabanot|בריתות|--
646|mohalim-list|rabanot|מוהל|--
646|mohalim-list|rabanot|מוהל מוסמך|--
646|mohalim-list|rabanot|מוהלים|--
646|mohalim-list|rabanot|מוהלים מוסמכים|--
646|mohalim-list|rabanot|רבנות|--
646|mohalim-list|rabanot|רשימת מוהלים|--
647|moj-amutot|ministry_of_justice|משרד המשפטים|--
654|molsa-outerhomes-elderly|ministry_of_social_affairs|בריאות ורווחה|--
654|molsa-outerhomes-elderly|ministry_of_social_affairs|בתי אבות|--
654|molsa-outerhomes-elderly|ministry_of_social_affairs|משרד הרווחה|--
664|molsa-volunteering-coordinators|ministry_of_social_affairs|בריאות ורווחה|--
664|molsa-volunteering-coordinators|ministry_of_social_affairs|התנדבות|--
664|molsa-volunteering-coordinators|ministry_of_social_affairs|רשויות|--
664|molsa-volunteering-coordinators|ministry_of_social_affairs|רשויות מקומיות|--
667|moreh-dereh-eng|ministry_of_tourism|אוכלוסיה|--
667|moreh-dereh-eng|ministry_of_tourism|מורי דרך|--
667|moreh-dereh-eng|ministry_of_tourism|משרד התיירות|--
667|moreh-dereh-eng|ministry_of_tourism|תיירות|--
668|mosdot|ministry_of_education|משרד החינוך|--
670|motorcycle|ministry_of_transport|כלי רכב|--
670|motorcycle|ministry_of_transport|משרד התחבורה|--
670|motorcycle|ministry_of_transport|רכב|--
670|motorcycle|ministry_of_transport|תחבורה|--
671|mrl|ministry_of_agriculture|בריאות|--
671|mrl|ministry_of_agriculture|חומרי הדברה|--
671|mrl|ministry_of_agriculture|חקלאות|--
671|mrl|ministry_of_agriculture|מזון|--
671|mrl|ministry_of_agriculture|סביבה|--
675|municipal-corporations|interior_affairs|בעלי שליטה|--
675|municipal-corporations|interior_affairs|תאגיד|--
675|municipal-corporations|interior_affairs|תאגיד עירוני|--
676|municipal_indices|pmo|דוחות מבוקרים|--
676|municipal_indices|pmo|מדדים|--
676|municipal_indices|pmo|מדדים מונציפלים|--
676|municipal_indices|pmo|מוניצפאלי|--
676|municipal_indices|pmo|משרד הפנים|--
676|municipal_indices|pmo|נתוני הלמס|--
676|municipal_indices|pmo|רשויות מקומיות|--
677|musachim|ministry_of_transport|משרד התחבורה|--
677|musachim|ministry_of_transport|רכב|--
677|musachim|ministry_of_transport|תחבורה|--
678|my-bills|knesset|בהכנה בוועדה|--
678|my-bills|knesset|הכנסת|--
678|my-bills|knesset|הנחה במליאה|--
678|my-bills|knesset|הצעות חוק|--
678|my-bills|knesset|חקיקה|--
678|my-bills|knesset|כנסת|--
678|my-bills|knesset|לדיון במליאה|--
678|my-bills|knesset|קריאה ראשונה|--
678|my-bills|knesset|קריאה שלישית|--
678|my-bills|knesset|קריאה שנייה|--
679|my-dataest|science-and-technology|משרד המדע|--
680|my_dataset|religion-office|הדלקת נרות|--
680|my_dataset|religion-office|חג|--
680|my_dataset|religion-office|שבת|--
687|nataz_completion|ministry_of_transport|gis|--
687|nataz_completion|ministry_of_transport|השלמה|--
687|nataz_completion|ministry_of_transport|חצב|--
687|nataz_completion|ministry_of_transport|ממג|--
687|nataz_completion|ministry_of_transport|נתיבי העדפה|--
687|nataz_completion|ministry_of_transport|תחבורה ציבורית|--
688|nataz_kayam|ministry_of_transport|GIS|--
688|nataz_kayam|ministry_of_transport|אוטובוס|--
688|nataz_kayam|ministry_of_transport|ממג|--
688|nataz_kayam|ministry_of_transport|נתיבי העדפה|--
688|nataz_kayam|ministry_of_transport|נתצ|--
689|nataz_planned|ministry_of_transport|GIS|--
689|nataz_planned|ministry_of_transport|אוטובוס|--
689|nataz_planned|ministry_of_transport|ממג|--
689|nataz_planned|ministry_of_transport|נתיבי העדפה|--
689|nataz_planned|ministry_of_transport|נתצ|--
690|nataz_strategic|ministry_of_transport|חצב|--
690|nataz_strategic|ministry_of_transport|משרד התחבורה|--
690|nataz_strategic|ministry_of_transport|נתיבי העדפה|--
690|nataz_strategic|ministry_of_transport|תכנית אסטרטגית|--
691|nationalcanopytrees|israel_mapping_center|אקלים|--
691|nationalcanopytrees|israel_mapping_center|המרכז למיפוי ישראל|--
691|nationalcanopytrees|israel_mapping_center|צל|--
691|nationalcanopytrees|israel_mapping_center|צמחיה|--
692|nativ|nativ|חוק השבות|--
692|nativ|nativ|לשכת הקשר|--
692|nativ|nativ|מחלקת עלייה|--
692|nativ|nativ|מרכז תרבות|--
692|nativ|nativ|נתיב|--
692|nativ|nativ|קונסולר|--
693|nature-reservesmaaleadumim|maaleedumim|טבע|--
693|nature-reservesmaaleadumim|maaleedumim|טיולים|--
693|nature-reservesmaaleadumim|maaleedumim|שמורות טבע|--
694|nechasimb|cma|אוצר וכלכלה|--
694|nechasimb|cma|ביטוח|--
694|nechasimb|cma|גופים מוסדיים|--
694|nechasimb|cma|השקעות|--
694|nechasimb|cma|נכס בודד|--
694|nechasimb|cma|פירוט נכסים|--
694|nechasimb|cma|רשות שוק ההון|--
695|nechasimg|cma|אוצר וכלכלה|--
695|nechasimg|cma|גופים מוסדיים|--
695|nechasimg|cma|גמל|--
695|nechasimg|cma|השקעות|--
695|nechasimg|cma|נכס בודד|--
695|nechasimg|cma|פירוט נכסים|--
695|nechasimg|cma|רשות שוק ההון|--
696|nechasimp|cma|אוצר וכלכלה|--
696|nechasimp|cma|גופים מוסדיים|--
696|nechasimp|cma|השקעות|--
696|nechasimp|cma|נכס בודד|--
696|nechasimp|cma|פירוט נכסים|--
696|nechasimp|cma|פנסיה|--
696|nechasimp|cma|רשות שוק ההון|--
698|nitrogen_oxides|ministry_of_the_environment|זיהום אוויר|--
698|nitrogen_oxides|ministry_of_the_environment|מחצבות|--
698|nitrogen_oxides|ministry_of_the_environment|סביבה|--
698|nitrogen_oxides|ministry_of_the_environment|פליטות|--
698|nitrogen_oxides|ministry_of_the_environment|תעשיה|--
699|nitur-yamit|ministry_of_the_environment|זיהום|--
699|nitur-yamit|ministry_of_the_environment|חופים|--
699|nitur-yamit|ministry_of_the_environment|ים|--
699|nitur-yamit|ministry_of_the_environment|ניטור ימית|--
699|nitur-yamit|ministry_of_the_environment|סביבה|--
699|nitur-yamit|ministry_of_the_environment|שפכים|--
701|nmvoc|ministry_of_the_environment|זיהום אוויר|--
701|nmvoc|ministry_of_the_environment|מחצבות|--
701|nmvoc|ministry_of_the_environment|סביבה|--
701|nmvoc|ministry_of_the_environment|פליטות|--
701|nmvoc|ministry_of_the_environment|תעשיה|--
702|noise-duration|ministry_of_the_environment|דציבל|--
702|noise-duration|ministry_of_the_environment|דציבלים|--
702|noise-duration|ministry_of_the_environment|חוק למניעת מפגעים|--
702|noise-duration|ministry_of_the_environment|מפגע רעש|--
702|noise-duration|ministry_of_the_environment|מפלס רעש|--
702|noise-duration|ministry_of_the_environment|רעש|--
702|noise-duration|ministry_of_the_environment|רעש בלתי סביר|--
