n|rsc|name|format|dateCr|dateMo|id|size
171|860|תעריפי אגרות|CSV|2015-12-10|2023-01-01|87969ef3-ac7e-4597-8909-995c8df422bf|5765
172|861|רשימת בתי דין|CSV|2015-12-13|2023-01-29|de9b13c6-1850-4714-9e21-390d48e4d582|3807
173|862|פסק דין לגירושין לפי שנים|CSV|2015-12-13|2023-01-02|30035b4c-1bea-467f-a368-b1453d540fd0|349
174|863|מספר זוגות שהתגרשו לפי מקום מגורים של הזוג|CSV|2015-12-13|2023-01-16|524aaf1e-7e4f-423b-9e0a-d40bbbacd2bc|15698
175|864|אזורי שיפוט (בית דין ליישוב)|CSV|2015-12-13|2023-01-29|b8b4755a-d34a-4fc9-8242-fe6eaa763021|19107
176|865|סוגי תיקים בבתי הדין הרבניים שנפתחו לפי שנים|CSV|2015-12-13|2018-07-09|37daddc6-2ad4-4453-b1ca-0c9bb1d4b034|None
177|926|שדות תעופה אזרחיים עם קואורדינטות|XML|2015-12-13|--|db9ef699-21fc-4bbe-b838-75d07fd21fe9|None
178|928|שכבת נמלי פריקה והטענה |XML|2015-12-13|--|90c199f1-a32a-493b-ba8b-e7c46f87023c|None
179|930|שכבת נמלים ימיים|XML|2015-12-13|--|da4d39c3-4cac-4c87-a4eb-532f8a85ad13|None
179|930|קישור להסברים|XML|2015-12-13|--|e03d59d3-db99-411b-9cd5-c6dbec5bb261|None
180|931|שכבת דרכים כולל קואורדינטות|XML|2015-12-13|--|f9347b1b-ca34-4254-8f72-5076a82a059f|None
181|932|שכבת מסילות ברזל|XML|2015-12-13|--|4b710c2c-f737-43b4-a7c2-14a7dc6442dd|None
182|933|שכבת נחלים|XML|2015-12-13|--|30fc2e55-b48d-42cc-ad82-86ad26b1efcf|None
183|934|רשימת קרנות נאמנות|XML|2015-12-13|--|a33b2fde-6620-4204-9d24-f5fc332ed24b|None
184|935|רשימת מנהלי קרנות נאמנות|XML|2015-12-13|--|10661c0b-552c-4b7e-abc9-03637a4cd676|None
185|943|בתי כנסת בחיפה|XLS|2015-12-10|2020-09-02|29b0e043-706d-47d3-b1b4-b6d57c27c450|58880
186|944|רחובות בחיפה לפי תתי רובע ואזורים סטטיסטיים|XLS|2015-12-13|2020-09-01|260b34b8-0b9d-4c64-99be-0f54634c5bff|290816
187|945|מרכזים קהילתיים בחיפה|XLS|2015-12-13|2020-09-01|691ddc93-07e9-46b7-aadd-76fb4317b034|42496
188|946|גני ילדים עירוניים בחיפה|XLS|2015-12-13|2020-09-01|e0d2197e-fe2e-4a3e-be34-359c0c540367|107008
189|947|בתי מרקחת בחיפה|XLS|2015-12-13|2020-09-02|b4057de6-ece0-4dff-84a5-f9b8ef904434|43520
190|953|תקציב מאושר 2014|XLSX|2015-12-10|2015-12-10|456c6195-7d2d-4622-9d74-9d11d615cb0a|None
191|958|נתוני אוכלוסיה|XML|2015-12-10|2015-12-10|a3cf286a-2f80-4e8e-9357-83de6fb5b246|None
192|961|תקציב וביצוע 2014|XLSX|2015-12-10|2015-12-10|ee030982-2982-43df-ac5e-eef2879f1f75|None
193|969|תקציב וביצוע 2015|XLSX|2015-12-07|2016-07-19|b64266ab-ac48-4f17-afeb-4bec445b64cc|None
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2005|XLSX|2015-12-07|2023-02-14|fe142285-301a-496b-ab23-673930d8f96a|7603853
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2006|XLSX|2015-12-07|2023-02-14|8867db5b-3ace-41e0-b5d2-fe79f428a299|6812911
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2007|XLSX|2015-12-07|2023-02-14|6fcb13fb-2336-4d03-8d6a-a140e98bf742|6681136
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2008 |XLSX|2015-12-07|2023-02-14|8baf3b14-4177-408a-b0db-7c235dd2cb42|6511239
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2009|XLSX|2015-12-07|2023-02-14|dbf8e56d-76f5-49c3-a87f-5f11d2a1b7d3|6186412
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2010|XLSX|2015-12-07|2023-02-14|43c4f0d7-d7f5-48dd-9ddc-474b5cc959b0|5704566
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2011|XLSX|2015-12-07|2023-02-14|9744b8e5-e73d-419f-b1bd-90f381fe70ec|5841715
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2012|XLSX|2015-12-07|2023-02-14|875c5849-63c8-4e87-8530-5bf1bbe6de7a|5596276
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2013 |XLSX|2015-12-07|2023-02-14|9cb3507e-b660-4695-9e73-a32da0b73eb8|6402669
194|982|קבצי תקציב וביצוע מעודכנים לשנת 2014|XLSX|2015-12-07|2023-02-14|663ec9da-7e01-46ff-ade5-6fc388060485|6383657
195|983|סנקציות על פי חוק כפיית ציות|CSV|2015-12-13|2018-07-09|a5986bdd-a920-408e-aef0-56d7b485f2e8|None
196|991|הצעת תקציב 2016|XLS|2015-12-07|2015-12-07|68602baa-6fee-4988-8a70-dc1491ae5e25|None
198|academic||CSV|2016-09-08|2016-09-08|b2970446-98e0-483a-86c1-7ec00170b386|None
199|accessibilityorders|תיקי פיקוח חדשים עם תוצאה תקינה - נציבות שוויון זכויות לאנשים עם מוגבלות|CSV|2020-10-22|2023-03-24|f3fd5657-1b75-46ef-9a10-9f434b326aa7|209882
199|accessibilityorders|פתיחת קובץ המאגר בתוכנת excel.pdf|PDF|2020-11-11|2020-11-11|192208cd-33ee-441e-ab22-e2a1bd824a88|578884
201|accidents_municipal|ACCIDENTS_MUNICIPAL_SHP|ZIP|2020-07-23|2023-02-20|42097396-d215-44eb-b979-509f29873865|16975199
201|accidents_municipal|ACCIDENTS_MUNICIPAL_KMZ|ZIP|2020-07-23|2023-02-20|a6de3377-32f1-4e48-8151-ff5ea8fb76d9|18145869
201|accidents_municipal|ACCIDENTS_MUNICIPAL_csv|CSV|2020-07-23|2023-02-20|b17b1634-c001-4d37-96c6-a661b2ecd98c|242561
201|accidents_municipal|מטאדאטה|XLSX|2020-10-29|2023-02-20|ca48479c-cc30-4091-b519-68a503fc5be7|14553
202|accid_taz|ACCIDENTS_TAZ_SHP|ZIP|2020-07-23|2023-02-20|953b070f-3f88-4407-8fa5-9f1f3d31a6c7|3354369
202|accid_taz|ACCIDENTS_TAZ_KMZ|ZIP|2020-07-23|2023-02-20|b6ceb470-066c-4e1f-99f9-07a54c1eb9b8|3707069
202|accid_taz|ACCIDENTS_TAZ_csv|CSV|2020-07-23|2023-02-20|57c5aef9-70f9-4b71-82fa-52304cfbd031|478692
202|accid_taz|מטאדאטה|XLSX|2020-10-29|2023-02-20|b25db13f-07e6-4ec6-be71-a95bb1b15816|14556
203|acquifer|רשימת אקוויפרים|CSV|2019-12-18|2023-01-01|01dd3a60-b536-49e8-8cc7-dffae2933ab5|261
205|afq|תצלום אויר 2015 2 מטר - גליון אפיקים|ZIP|2017-11-01|2017-11-01|44481db5-d77c-493e-94cb-b87fb8b8487c|None
206|aidtools|רשימת כלי הסיוע|CSV|2020-12-23|2021-02-22|5c38981d-15be-4721-9ffd-041010f4a16b|12755
208|airport|AIRPORT_SHP|ZIP|2020-05-12|2022-11-06|38309681-4d3c-4302-9010-d453b09b8cb4|20691
208|airport|AIRPORT_KMZ|ZIP|2020-05-12|2022-11-06|00afe3ea-2b94-4e45-a951-b91e8c619554|26517
208|airport|AIRPORT_csv|CSV|2020-05-12|2022-11-06|1176fc86-c40e-4b9c-ade2-ed3829d3dd0f|860
208|airport|מטאדאטה|PDF|2020-11-02|2022-11-06|8bfa2454-b9a7-4d03-a94f-8b656ea6ed45|162366
209|air-stations|Air quality monitoring stations.xlsx|XLSX|2021-03-14|2021-07-01|9e6daaea-fd72-4ee2-882b-38a5eee135f0|40947
209|air-stations|תחנות ניטור איכות אויר|CSV|2021-03-22|2021-03-24|782cfb94-ebbd-4f41-aba2-80c298457a58|29774
210|airstrip|AIRSTRIP.SHP|ZIP|2021-06-07|2022-11-06|72d3d7dd-cc33-414c-a154-9f3ecdbe8865|17164
210|airstrip|AIRSTRIP_KMZ|ZIP|2021-06-07|2022-11-06|506e303b-2eb3-443b-96c7-ec7fa3c5ca4c|20313
210|airstrip|AIRSTRIP_csv|CSV|2021-06-07|2022-11-06|c39a02e2-3956-4b09-9a45-d3a1486f07bc|2342
210|airstrip|מטאדאטה|PDF|2021-06-07|2022-11-06|cf4c7374-9392-456a-8a3f-0b75c2d08c6b|158925
211|alhakav|AllHakav-ChargingRavKav.xlsx|XLSX|2020-08-04|2021-09-29|3322791c-0450-404a-9e19-416fc9693537|38108
212|aluyot-pituach|עלויות פיתוח בבניה העירונית|CSV|2019-11-10|2023-03-01|bf164a03-55c7-4bea-8740-66ce60a51a2c|194375
213|ambrosia|מוקדי אמברוסיה|CSV|2016-04-19|--|b0cdf0aa-00d5-42ac-ac47-76875da2520d|None
215|antennaactive|אנטנות סלולריות פעילות|XLSX|2017-12-25|2023-03-23|8935c8e5-ec77-421f-af86-d970583195f8|1363492
216|antenna_hakama|אנטנות סלולריות בהקמה|XLSX|2017-12-25|2023-03-19|ff398c7e-c522-4ee8-a53a-312b188a573d|53653
217|ap|ap7.gdb.zip|ZIP|2021-05-13|2021-05-13|739b232d-5d68-4d63-ae5e-954923cf3620|293352
219|approved-items-by-personal-import|פריטים ביבוא אישי שקיבלו אישור המשרד|XLSX|2019-01-29|2023-03-05|fe229457-3864-49fc-b22f-1e8386ec304c|53002
219|approved-items-by-personal-import|פריטים ביבוא אישי שקיבלו אישור המשרד|CSV|2019-01-29|2023-03-05|6fe4073c-c556-4f29-8571-741c2b7c98f2|50686
220|aquifer_level_history|מפלס מי תהום היסטורי (1933)|ZIP|2022-06-06|2022-06-06|3615b503-5aa2-4f3b-b56e-88ba12e8394a|42479
221|aquifer-sensitivity|אזורי סכנה למקורות מים מזיהום דלק|XML|2016-03-27|--|2e80ada6-8af8-495b-a9f1-ea131089a75f|None
222|ararim|מאגר החלטות בית הדין לעררים|CSV|2019-12-15|2023-03-23|b9580b33-6b41-4ca3-b6e1-eb4bbf96a318|9006637
223|arb|תצלום אויר 2015 2 מטר - גליון ארבל|ZIP|2017-11-01|2017-11-01|6aaebcc6-3169-41bd-85ef-50beb392060e|None
224|archivesfreedomofinformationforzover|archivesfreedomofInformationforzover.csv|CSV|2020-05-28|2020-07-14|a94b346f-f832-4200-afbd-13b396673576|22544384
225|archivespermissiontostreamforzover|archivespermissiontostreamforzover.csv|CSV|2020-05-28|2020-05-28|f359fa80-c9c1-452b-b8ff-a69853048cdb|170368
227|archives-yco|לינקים לדוחות ומסקנות הועדות שדנו בהיעלמות הילדים|XLSX|2016-12-22|2016-12-28|a2d230db-83d7-4fd9-9ffe-5f5924f29d1f|None
227|archives-yco|לינקים לחיפוש תיקים ומסקנות הועדות לפי נעדר שעניינו נידון|XLSX|2016-12-28|2016-12-28|75ff14ae-2ef2-45d2-b129-43f2901cf492|None
227|archives-yco|דף הסבר|DOCX|2016-12-28|2016-12-28|d9054aeb-bd39-4e45-9efd-6baf549bd52d|None
227|archives-yco|אפיון.jpg|ZIP|2019-08-01|2019-08-01|3b47e624-282a-4873-adcf-4d5d8e667b24|1566446
228|ard|תצלום אויר 2015 2 מטר - גליון ערד|ZIP|2017-11-01|2017-11-01|8b06b486-c161-4fd9-a8e6-a0ca95d95582|None
229|arl|תצלום אויר 2015 2 מטר - גליון אריאל|ZIP|2017-11-01|2017-11-01|3792db8b-1333-4a0d-89ae-b3543e067b76|None
230|arrivaltostationdayandhours|קובץ זמני הגעה לתחנה VM ברמת יום ושעה 2022|CSV|2022-06-19|2023-02-09|efc060ca-29e9-4061-812e-16e68fdf0cfc|2902600561
230|arrivaltostationdayandhours|קובץ זמני הגעה לתחנה VM ברמת יום ושעה 2023|CSV|2023-02-15|2023-03-14|c96b9865-006d-4c69-8d6a-bfbdea5d6da5|514381042
231|arrivaltostationhours|קובץ זמני הגעה לתחנה VM ברמת שעה 2022|CSV|2022-06-19|2023-02-08|c8e374a6-debd-41b7-8b7c-ffb2824bc3c3|798965247
231|arrivaltostationhours|קובץ זמני הגעה לתחנה VM ברמת שעה 2023|CSV|2023-02-15|2023-03-14|f1b2055b-ea4c-4a40-8ec7-5847206e2237|135469239
232|asbest|מרשם העוסקים באסבסט|CSV|2018-05-06|2023-03-23|512d916e-07f0-4774-b84a-3a989e45e7eb|104665
234|asbestsamplinganalysis|מעבדות אנליזה, מעבדות דוגמות ודוגמי אסבסט|XLSX|2020-01-02|2022-05-26|022e3947-c8cf-403f-896f-5f0e76acfa20|133120
235|asbest-waste-sites|אתרי פסולת אסבסט|CSV|2017-06-13|2020-06-29|193b86b7-14e0-4866-8410-86ae013c3f0c|1391
236|asd|תצלום אויר 2015 2 מטר - גליון אשדוד|ZIP|2017-11-01|2017-11-01|ac2a4f36-20df-4af1-8700-5f070e85b719|None
237|asq|תצלום אויר 2015 2 מטר - גליון אשקלון|ZIP|2017-11-01|2017-11-01|f8fb81c4-9c92-44f7-ae6f-67f6ad9dc4e9|None
238|assb122019|תקציב מול ביצוע ברוטו, כולל מפעלים עסקיים לשנת 2019|XLSX|2020-06-30|2020-06-30|cbb49778-d567-40fa-8887-8ab03ffd90af|407067
240|assb32019|אומדן ביצוע תקציב ליום 31 במרץ 2019 לא מבוקר.xlsx|XLSX|2019-05-14|2019-05-14|053eeabf-7cb3-4b90-b553-5a5d1f01c605|44755
241|assb32020|עותק של אומדן ביצוע תקציב ליום 31 במרץ 2020 - לא מבוקר.xlsx|XLSX|2020-05-18|2020-05-18|f02581e1-7d0b-491e-a705-c618d76f5b51|33531
242|assb62017|ביצוע תקציב על שינוייו יוני 2017 לא מבוקר|XLS|2017-10-03|2017-10-03|ecfa85a4-387d-4c62-aba6-6a7f63b69d5f|None
243|assb62018|אומדן ביצוע תקציב 30 ביוני 2018 לא מבוקר.xlsx|XLSX|2018-08-09|2018-08-09|111e2bd0-4b7c-4d33-807c-26119816d190|48712
244|assb62020|אומדן ביצוע ליום 30 ביוני 2020 לא מבוקר.xlsx|XLSX|2020-10-29|2020-10-29|66582760-4bb0-4cb8-8eca-9df2ce3ba9a1|34162
245|assb92017|ביצוע תקציב על שינוייו ספטמבר 2017 לא מבוקר|XLS|2017-11-12|2017-11-12|11525abe-faaa-40df-91ac-05cb1d43ea0f|None
246|assb92018|אומדן ביצוע תקציב 30 בספטמבר 2018 לא מבוקר.xlsx|XLSX|2018-11-14|2018-11-14|c69a69e6-cb44-4c4b-8157-bcad8b3a11b7|49309
247|assb92019|אומדן ביצוע תקציב ליום 30 בספטמבר  2019 לא מבוקר.xlsx|XLSX|2019-11-13|2019-11-13|20452d02-5689-4020-a7d6-83019c10ed0b|46866
248|assb92020|אומדן ביצוע ליום 30 בספטמבר 2020 לא מבוקר|XLSX|2020-11-15|2021-03-08|99ff4f81-66d1-4ed5-a3a3-6555b13c5d82|34178
249|atarim-leumim|אתרים לאומיים|XML|2016-03-27|--|9366e944-c022-4014-8947-ce28f7218f89|None
250|atirot|היחידה לחופש המידע - מאגר עתירות|CSV|2022-09-06|2022-09-06|28b9da01-bef5-4c89-bffd-ff79d85bf48f|69850
250|atirot|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2022-09-06|2022-09-06|f9d151f4-2051-4e09-b057-1babbfabdc16|1085423
251|atl|תצלום אויר 2015 2 מטר - גליון עתלית|ZIP|2017-11-01|2017-11-01|38d6c452-1b81-4241-8e38-6c2212902aa5|None
252|audit-cities|דוחות כספיים מבוקרים של עיריות לשנת 2020|CSV|2022-07-17|2022-07-17|e23f1acb-7d89-41b6-933f-865a67bd80af|52336592
252|audit-cities|דוחות כספיים מבוקרים של עיריות לשנת 2019|CSV|2021-04-11|2021-05-11|ff428d77-1df3-4f27-99a1-06c034468df1|71920762
252|audit-cities|דוחות כספיים מבוקרים של עיריות לשנת 2018  עדכון אפריל 2020|CSV|2020-01-14|2020-05-19|6ff3569e-577b-43c2-a53e-8f74f6ae281e|72854431
252|audit-cities|דוחות כספיים מבוקרים של עיריות לשנת 2017  עדכון אפריל 2020|CSV|2019-01-07|2020-05-19|0266d34d-70f6-4ecd-adae-b6f654340458|72808945
252|audit-cities|דוחות כספיים מבוקרים של עיריות לשנים שבין 2016 – 2018  עדכון אפריל 2020|CSV|2020-01-14|2020-05-19|a9b100ec-2bef-4c2d-9870-978015360960|223994979
252|audit-cities|עיריות 2016|CSV|2020-01-14|2020-01-14|2a9baa8c-3c35-4ccb-842d-5031fce1dce2|78331939
252|audit-cities|דוחות כספיים מבוקרים של עיריות לשנת 2015|XLSX|2016-11-14|2019-01-27|b0f15463-7c3d-4cde-9ec9-70f68857e934|23366334
252|audit-cities|דוחות כספיים מבוקרים של עיריות לשנת 2014|XLSX|2016-06-08|2016-06-08|2ac6f985-0644-4011-8555-b35b8aaa1191|None
253|autism-schools|autism-schools.xlsx|XLSX|2022-08-09|2022-08-09|af950e9b-6cef-4f39-9aab-2e4bc293a5c3|27165
254|automated-devices|מכשירים אוטומטיים|XLSX|2018-06-13|2023-03-24|b9d690de-0a9c-45ef-9ced-3e5957776b26|246742
254|automated-devices|מכשירים אוטומטיים|CSV|2022-07-04|2023-03-24|21fde05f-62e3-401b-81cf-5c385862026d|727604
255|average-salary|שכר ממוצע לפי סעיפים 1 ו-2 מאז שנת 1973 ועד היום|XLS|2016-04-03|--|b9781f06-78d9-4af0-a3ae-419923f77c48|None
256|avian-influenza-events|אירועי שפעת העופות|CSV|2021-11-16|2023-01-21|a5dc0714-f945-4e52-a61e-1f7d727b7b4e|6905
257|ayalontrafficcounts|AyalonCounts2019|ZIP|2022-09-01|2022-09-01|011740eb-da21-4831-af6d-a3970a94c895|982781
257|ayalontrafficcounts|מטאדאטה לשנת 2019|PDF|2022-09-01|2022-09-01|1f33f8d7-5532-41b2-81b5-08c57246d02c|126438
257|ayalontrafficcounts|AyalonCounts2021|ZIP|2022-09-01|2022-09-01|54245f7f-0169-44d6-9e46-3de523191e7e|5322520
257|ayalontrafficcounts|מטאדאטה לשנת 2021|PDF|2022-09-01|2022-09-01|5b046c8b-bc75-4bb5-80ba-85db5925d8c6|140466
258|azakamaaleadumim|צופרי אזעקה|CSV|2021-03-21|2023-02-09|c1d99179-49fc-440a-8835-36a7affe95f7|1018
259|bakashot_cpc|סיווגי CPC לבקשות פטנט|CSV|2019-11-13|2023-03-24|b2c59e21-c345-4b02-b071-2890a3d431d6|86541930
259|bakashot_cpc|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|a06821f5-874c-4483-92f3-5ff61d75014f|968126
260|bakashot_ipc|סיווגי IPC לבקשות פטנט|CSV|2019-11-13|2023-03-24|3343e150-79b5-4927-adad-50ebe14925b5|121913484
260|bakashot_ipc|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2021-06-08|49e08811-8f53-4a66-9204-8190fe06cf16|968126
261|bakashot_patents|בקשות לפטנטים|CSV|2019-11-13|2023-03-24|adca9a88-bf91-462a-8a49-62381af9b588|73161065
261|bakashot_patents|הוראות לפתיחת קובץ מאגר באמצעות תוכנת excel|PDF|2021-06-08|2022-04-05|42dfd68b-2382-48ec-89dc-50547fb321a2|1085423
263|basic_domes|כמות מוכרת|CSV|2019-12-25|2023-03-01|f6cbfff2-a7ba-4639-bd5d-b284651274e7|510553
264|basin|רשימת אגנים|CSV|2019-12-18|2023-01-01|fba4904c-1074-4331-9831-21b8434a1024|112
265|batei-esek|סחר, יבוא וייצור מוצרי תעבורה|CSV|2018-11-06|2023-03-24|42e73a60-7acc-4c5d-b4ec-b0e468a73c51|1958204
266|beach|חופים ותחנות הצלה|XLSX|2017-06-26|2022-08-28|48cbb4b2-4492-4a33-93f9-b615e37d8eb5|52290
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע - כל השנים - CSV|CSV|2020-02-21|2023-03-06|2d66eb8f-a3cd-45c8-8cfe-39f48d833e72|5822082
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2017 - CSV|CSV|2017-07-23|2023-03-06|56f0140c-73cc-494a-8b5c-4b66294d793b|447957
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2016 - CSV|CSV|2017-07-24|2023-03-06|90c364c9-7a55-4602-8bce-780efd7dd153|521652
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2015 - CSV|CSV|2017-07-24|2023-03-06|4164fef3-9d1b-4cc9-a77b-d8e4161d166c|500167
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2014 - CSV|CSV|2017-07-24|2023-03-06|8d49afc8-5f33-4e88-b5ec-063f94ea6140|475519
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2016 - XLSX|XLSX|2019-11-18|2023-03-06|c51c9de0-7ea7-493a-a45f-4e42d0048bf8|304150
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2015 - XLSX|XLSX|2019-11-18|2023-03-06|473d9c9a-f4b1-448c-9ea2-284f9fcbe8f2|290163
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2014 - XLSX|XLSX|2019-11-18|2023-03-06|a0ab4894-cc86-434f-a7f7-37b09664ccc7|270683
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2017 - JSON|JSON|2019-12-30|2023-03-06|bd911f90-6e26-4c0d-a382-7f479442211d|1524759
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2017 - XML|XML|2019-12-30|2023-03-06|ee070d8e-0527-4739-ac0e-2a6467d9def4|2903996
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2016 - JSON|JSON|2019-12-30|2023-03-06|8b48ba3c-2ad9-4c85-9fa9-4271f25e382f|1456798
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2016 - XML|XML|2019-12-30|2023-03-06|aa63479b-8b4c-4d63-8d09-d9b819851230|2773770
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2015 - JSON|JSON|2019-12-30|2023-03-06|a45806c0-8185-4ad4-b0c7-fd18222fba26|1504686
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2015 - XML|XML|2019-12-30|2023-03-06|8d907fb4-7449-49d2-9f6b-263359f78b5a|2874654
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2014 - JSON|JSON|2019-12-30|2023-03-06|1220a130-f53b-42fa-acaf-5ff3a282c168|1316687
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2014 - XML|XML|2019-12-30|2023-03-06|2179885e-86ff-4110-937c-e2a247370feb|2504367
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע - כל השנים - XLSX|XLSX|2020-02-21|2023-03-06|9df47ae6-a632-428f-9fd7-3a811a912aaa|3649834
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע - כל השנים - JSON|JSON|2020-02-21|2023-03-06|1deffa4e-1004-4bdf-957a-1e2838744500|16601340
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע - כל השנים - XML|XML|2020-02-21|2023-03-06|560a5f09-193e-451c-8db8-ec5b42151407|31549830
267|beer-sheva-municipality-budget-7|תקציב עיריית באר שבע 2017 - XLSX|XLSX|2019-11-18|2023-03-06|53670bb9-706e-4240-90f8-af4e8f190440|321108
